2,0.801594
2,0.808838
2,0.807045
2,0.789663
2,0.80036
2,0.806807
2,0.809479
2,0.782378
2,0.789997
2,0.8052
2,0.809049
2,0.808233
2,0.805467
2,0.80926
2,0.806344
2,0.807462
3,0.800646
3,0.805719
3,0.80615
3,0.796733
3,0.800908
3,0.805614
3,0.804298
3,0.792969
3,0.797769
3,0.806277
3,0.804161
3,0.804413
3,0.804547
3,0.805292
3,0.805404
3,0.806046
4,0.802426
4,0.80431
4,0.804896
4,0.799604
4,0.802357
4,0.80518
4,0.804754
4,0.796119
4,0.799246
4,0.804387
4,0.804082
4,0.804538
4,0.804468
4,0.80468
4,0.804238
4,0.803952
5,0.801636
5,0.803849
5,0.804333
5,0.799686
5,0.801572
5,0.804007
5,0.804279
5,0.798086
5,0.800421
5,0.804495
5,0.80422
5,0.803955
5,0.803901
5,0.803797
5,0.804059
5,0.804391
6,0.802542
6,0.803799
6,0.803225
6,0.800845
6,0.801762
6,0.803887
6,0.804017
6,0.798454
6,0.800718
6,0.803844
6,0.803324
6,0.803534
6,0.803575
6,0.803163
6,0.803421
6,0.803757
7,0.801688
7,0.803632
7,0.803135
7,0.801184
7,0.802216
7,0.803384
7,0.803707
7,0.799808
7,0.800669
7,0.80342
7,0.80349
7,0.803454
7,0.803303
7,0.803178
7,0.80297
7,0.803268
8,0.802326
8,0.803247
8,0.803685
8,0.801326
8,0.802264
8,0.803532
8,0.803563
8,0.799676
8,0.801146
8,0.803186
8,0.803593
8,0.803348
8,0.803654
8,0.80338
8,0.803215
8,0.803279
9,0.802488
9,0.803157
9,0.803387
9,0.801301
9,0.802413
9,0.803282
9,0.803059
9,0.800505
9,0.801121
9,0.803198
9,0.803466
9,0.803335
9,0.803091
9,0.803361
9,0.803256
9,0.803227
10,0.802152
10,0.803439
10,0.803181
10,0.801513
10,0.80236
10,0.803229
10,0.803415
10,0.800456
10,0.801419
10,0.803463
10,0.803
10,0.803366
10,0.803157
10,0.803389
10,0.803072
10,0.803323
11,0.802444
11,0.803158
11,0.803225
11,0.801424
11,0.802465
11,0.803289
11,0.803312
11,0.800728
11,0.801751
11,0.803201
11,0.803094
11,0.802974
11,0.80338
11,0.803116
11,0.803064
11,0.803337
12,0.802165
12,0.802866
12,0.803279
12,0.801584
12,0.802472
12,0.80293
12,0.803144
12,0.800631
12,0.801606
12,0.803164
12,0.803003
12,0.803223
12,0.803258
12,0.802983
12,0.80295
12,0.803183
13,0.80255
13,0.803023
13,0.803184
13,0.801703
13,0.802568
13,0.803202
13,0.803004
13,0.800954
13,0.801552
13,0.803131
13,0.803079
13,0.802864
13,0.803061
13,0.803165
13,0.80292
13,0.80294
14,0.802448
14,0.80302
14,0.802832
14,0.801931
14,0.802245
14,0.803082
14,0.802906
14,0.801117
14,0.801863
14,0.802925
14,0.803151
14,0.803134
14,0.803183
14,0.803036
14,0.802949
14,0.803115
15,0.802364
15,0.803069
15,0.802799
15,0.801669
15,0.802464
15,0.803054
15,0.803146
15,0.801439
15,0.801842
15,0.802972
15,0.803005
15,0.802837
15,0.803099
15,0.80302
15,0.802957
15,0.803115
16,0.802349
16,0.803026
16,0.802954
16,0.801868
16,0.802575
16,0.803041
16,0.80297
16,0.801255
16,0.801985
16,0.803012
16,0.802997
16,0.802983
16,0.802845
16,0.80307
16,0.802899
16,0.80292
17,0.802352
17,0.802997
17,0.803038
17,0.801909
17,0.8023
17,0.803065
17,0.802886
17,0.801586
17,0.802047
17,0.803079
17,0.803011
17,0.802983
17,0.802828
17,0.802899
17,0.802872
17,0.802968
18,0.80253
18,0.802827
18,0.803051
18,0.802094
18,0.802517
18,0.803064
18,0.802978
18,0.801609
18,0.802021
18,0.80295
18,0.802938
18,0.802912
18,0.802843
18,0.802872
18,0.802925
18,0.802858
19,0.802409
19,0.803014
19,0.802868
19,0.801925
19,0.802458
19,0.802927
19,0.803026
19,0.801542
19,0.802073
19,0.803039
19,0.802916
19,0.802893
19,0.802976
19,0.802832
19,0.803001
19,0.802939
20,0.802414
20,0.802925
20,0.802855
20,0.802021
20,0.802548
20,0.802811
20,0.80296
20,0.801668
20,0.80215
20,0.803016
20,0.802891
20,0.802982
20,0.802903
20,0.80288
20,0.802914
20,0.802822
21,0.802577
21,0.802914
21,0.802827
21,0.802186
21,0.802524
21,0.80289
21,0.802958
21,0.801634
21,0.802099
21,0.802859
21,0.802946
21,0.802935
21,0.802849
21,0.80288
21,0.802869
21,0.802968
22,0.80242
22,0.802968
22,0.802846
22,0.802142
22,0.802513
22,0.802834
22,0.802937
22,0.801709
22,0.802152
22,0.802875
22,0.802791
22,0.802957
22,0.802886
22,0.802977
22,0.802927
22,0.802815
23,0.802548
23,0.802885
23,0.802809
23,0.802105
23,0.802411
23,0.802785
23,0.802857
23,0.80167
23,0.802193
23,0.802846
23,0.802934
23,0.802875
23,0.802795
23,0.802821
23,0.802955
23,0.802903
24,0.802406
24,0.802861
24,0.802912
24,0.802093
24,0.802589
24,0.80281
24,0.802832
24,0.801735
24,0.802103
24,0.802894
24,0.80287
24,0.802771
24,0.802841
24,0.802929
24,0.802822
24,0.802903
25,0.802519
25,0.802923
25,0.802809
25,0.802167
25,0.802535
25,0.802827
25,0.802844
25,0.801893
25,0.802209
25,0.802906
25,0.802932
25,0.802915
25,0.802818
25,0.802768
25,0.802787
25,0.802888
26,0.802471
26,0.802826
26,0.802902
26,0.802241
26,0.802514
26,0.802809
26,0.802817
26,0.801956
26,0.802233
26,0.802892
26,0.8028
26,0.802866
26,0.802858
26,0.802911
26,0.802771
26,0.802781
27,0.802479
27,0.802883
27,0.802891
27,0.802198
27,0.802524
27,0.802875
27,0.8029
27,0.801834
27,0.802249
27,0.802778
27,0.802739
27,0.802768
27,0.802749
27,0.802796
27,0.802824
27,0.802857
28,0.802486
28,0.802818
28,0.80289
28,0.802239
28,0.80256
28,0.802826
28,0.802842
28,0.801876
28,0.8022
28,0.802867
28,0.80285
28,0.802741
28,0.802755
28,0.80281
28,0.802776
28,0.802882
29,0.802491
29,0.802842
29,0.802858
29,0.802167
29,0.802531
29,0.80285
29,0.802825
29,0.801871
29,0.802221
29,0.802872
29,0.802802
29,0.80275
29,0.80277
29,0.802835
29,0.802763
29,0.80281
30,0.802479
30,0.802748
30,0.80283
30,0.802234
30,0.802519
30,0.802779
30,0.802823
30,0.801902
30,0.802308
30,0.80281
30,0.802869
30,0.802803
30,0.802765
30,0.802877
30,0.802845
30,0.802772
31,0.802476
31,0.802854
31,0.802833
31,0.802188
31,0.802594
31,0.80277
31,0.802751
31,0.802037
31,0.802197
31,0.802825
31,0.802818
31,0.802763
31,0.80281
31,0.802847
31,0.802785
31,0.802803
32,0.802494
32,0.802846
32,0.80283
32,0.802184
32,0.80248
32,0.802722
32,0.802759
32,0.802033
32,0.802194
32,0.802839
32,0.80286
32,0.80273
32,0.802803
32,0.802853
32,0.802692
32,0.802817
33,0.802601
33,0.802745
33,0.80273
33,0.802343
33,0.802554
33,0.802791
33,0.802798
33,0.802018
33,0.802276
33,0.802839
33,0.802832
33,0.802785
33,0.802825
33,0.802715
33,0.802764
33,0.802738
34,0.802493
34,0.80273
34,0.802826
34,0.802288
34,0.802502
34,0.802786
34,0.802814
34,0.802078
34,0.802281
34,0.802751
34,0.80282
34,0.802801
34,0.802761
34,0.802839
34,0.802718
34,0.802792
35,0.802585
35,0.802735
35,0.802789
35,0.802227
35,0.802591
35,0.802833
35,0.802762
35,0.802033
35,0.802276
35,0.802783
35,0.802776
35,0.802755
35,0.802714
35,0.802677
35,0.802809
